cause	effect	linear	quad
CUZ1	CUZ1	-0.00165574618484	0
CWP1	AAH1	6.60245909716e-5	0
CWP1	ACS1	1.94616396679e-4	0
CWP1	ADH2	1.3308302969e-5	0
CWP1	ADH5	-2.9138599311e-5	0
CWP1	ADH7	8.20503984884e-6	0
CWP1	ADI1	-1.37348167272e-5	-1.64145106245e-4
CWP1	AFB1	1.39089446184e-5	0
CWP1	AFR1	4.21983015095e-6	0
CWP1	AGX1	-6.98256840847e-6	0
CWP1	AHC2	6.68966959605e-6	0
CWP1	AIM25	-1.06153198248e-4	-6.93128823779e-5
CWP1	ALD4	1.05794317376e-5	0
CWP1	ALP1	6.05122803794e-4	0
CWP1	AMD2	-4.72509887748e-5	0
CWP1	AMS1	6.00889196187e-5	0
CWP1	ANB1	-6.08739722689e-5	0
CWP1	ANS1	1.00192006622e-5	0
CWP1	APE1	9.34620026156e-5	0
CWP1	AQY2	1.86346867699e-5	0
CWP1	ARA1	-1.00114731813e-4	0
CWP1	ARE1	1.84075785849e-6	0
CWP1	ARG1	-1.44644775366e-4	0
CWP1	ARG4	-6.07789291394e-5	0
CWP1	ARN1	1.56187425564e-5	0
CWP1	ARN2	-1.4025837348e-5	0
CWP1	ARO9	1.6838155714e-5	0
CWP1	ASH1	0	-4.64987508213e-5
CWP1	ASN1	6.92134291957e-5	0
CWP1	ASP3-2	7.04976193601e-5	0
CWP1	ASP3-3	3.26407861249e-5	0
CWP1	ASP3-4	5.88026156567e-5	0
CWP1	ATG1	3.57727217239e-5	0
CWP1	ATP15	3.38243142097e-6	0
CWP1	ATP4	-1.94144949543e-6	-2.72736809324e-7
CWP1	BAG7	5.11451135154e-4	0
CWP1	BAP2	1.41068344819e-4	0
CWP1	BAS1	5.95787127527e-7	0
CWP1	BBP1	0	-7.85881575204e-5
CWP1	BCD1	3.73568087132e-6	0
CWP1	BDH1	1.57622362557e-5	0
CWP1	BIO2	5.18255558808e-6	0
CWP1	BIO5	0	-2.0050069924e-5
CWP1	BUD22	7.55407918611e-6	0
CWP1	CDC10	0	-2.07152686491e-7
CWP1	CDC45	-1.42279131888e-4	0
CWP1	CHA1	-7.58907558785e-5	-4.82379344498e-5
CWP1	CIC1	1.00165616604e-4	0
CWP1	CIT2	-5.10222651798e-5	-4.41677876023e-5
CWP1	CLB1	-7.66320473936e-5	0
CWP1	CLB2	2.00308318833e-5	0
CWP1	CLN2	0	-3.74525985533e-4
CWP1	CMK2	0	-5.94387714441e-5
CWP1	CNS1	2.05070434212e-5	0
CWP1	COQ8	4.55997995068e-5	0
CWP1	COT1	-2.72080689968e-6	0
CWP1	COX5A	-2.19427840723e-6	0
CWP1	COX6	-1.76294228498e-6	0
CWP1	COX9	-2.45130166036e-6	0
CWP1	CPA2	-7.88450813211e-6	0
CWP1	CSM1	0	-7.57419407201e-6
CWP1	CSS1	-3.5812109442e-5	0
CWP1	CTF3	0	-1.01691218428e-5
CWP1	CTP1	1.94376416796e-5	0
CWP1	CTR1	-2.0315941165e-7	0
CWP1	CTS1	2.10970999711e-5	0
CWP1	CWH41	-1.44969435348e-6	0
CWP1	CWP2	1.42349709856e-6	0
CWP1	CYC1	9.38571192717e-7	-1.85597962525e-5
CWP1	DAL1	7.0012835767e-4	0
CWP1	DAL3	9.05420236923e-6	0
CWP1	DAL80	4.52487578116e-5	0
CWP1	DBP2	1.99980078428e-5	0
CWP1	DBP9	3.91259835781e-6	0
CWP1	DDP1	0	-1.98070638097e-5
CWP1	DIA1	5.74135801044e-5	0
CWP1	DIA3	1.48446397592e-6	0
CWP1	DIC1	3.46453307525e-6	0
CWP1	DIT1	9.42484894796e-4	0
CWP1	DIT2	0.00126588943216	0
CWP1	DPB2	-2.91783032098e-6	0
CWP1	DRE2	5.87912051763e-7	0
CWP1	DSD1	-1.26130712765e-4	-2.42905138201e-4
CWP1	DSE2	1.91393007737e-6	0
CWP1	DSE3	2.38784635035e-5	0
CWP1	DSE4	8.56399839774e-6	0
CWP1	DSF1	1.94346309157e-4	0
CWP1	DUN1	0	-8.40008041893e-5
CWP1	DUR1,2	1.64144087506e-5	0
CWP1	DUR3	-2.49717895184e-5	-2.67931156533e-4
CWP1	ECM1	1.13981551065e-5	0
CWP1	ECM13	-4.57894126915e-7	0
CWP1	ECM38	0	-2.66180841536e-4
CWP1	ECM5	-3.28470103863e-6	-1.91006135738e-6
CWP1	EFG1	1.67277769208e-7	0
CWP1	ENP2	3.88833087379e-6	0
CWP1	ERG8	7.18591788148e-6	-6.95007691787e-7
CWP1	ESC8	0	-5.53155845634e-5
CWP1	ETT1	2.6857913606e-6	0
CWP1	FAA3	3.93652823663e-5	0
CWP1	FAA4	4.19843029203e-5	0
CWP1	FAR1	3.47165775925e-6	0
CWP1	FAT3	6.93275705091e-4	0
CWP1	FBP1	3.0285852613e-4	0
CWP1	FCY21	-5.66681537535e-5	-1.24537593553e-6
CWP1	FET4	1.64279662609e-4	0
CWP1	FIG2	-1.94707542561e-5	0
CWP1	FLO1	5.47195480803e-5	0
CWP1	FLO11	8.02932541524e-6	0
CWP1	FLO9	1.44518094463e-5	0
CWP1	FMP40	1.52628255222e-6	0
CWP1	FOL2	1.44914948091e-5	0
CWP1	FOX2	-3.58502711255e-4	-5.73491293498e-5
CWP1	FTR1	2.58522930845e-7	0
CWP1	FUR4	1.15141927026e-5	0
CWP1	FUS1	5.43031104635e-5	0
CWP1	FYV7	1.1752174135e-5	0
CWP1	GAP1	6.51882699523e-6	0
CWP1	GAR1	5.44690524143e-6	0
CWP1	GCD10	1.13434565413e-5	0
CWP1	GCY1	3.52257980965e-5	0
CWP1	GDH2	0.00322794178725	0
CWP1	GGC1	1.7744684148e-5	0
CWP1	GIP2	6.72786063179e-5	0
CWP1	GIT1	0	-7.83489902862e-6
CWP1	GLN1	0	-2.27822475465e-5
CWP1	GND1	-5.33015664681e-4	-1.25362030205e-4
CWP1	GND2	3.43110201887e-5	0
CWP1	GOR1	-0.00122550837273	-1.78080081949e-4
CWP1	GPP1	5.24009010229e-5	0
CWP1	GPX2	2.22481864012e-4	0
CWP1	GRE1	5.76339835186e-5	0
CWP1	GRE2	6.91167409299e-5	0
CWP1	GRX6	-2.93287905737e-6	0
CWP1	GSM1	0	-3.79049774553e-5
CWP1	HAP1	1.05483214223e-4	0
CWP1	HAP4	0	-8.80857676003e-7
CWP1	HAP5	1.89644377726e-5	0
CWP1	HEF3	2.14433242085e-4	0
CWP1	HEM4	0	-2.85395587649e-5
CWP1	HGH1	8.53262659076e-7	0
CWP1	HIS3	1.35147417045e-5	0
CWP1	HO	0	-1.07886959156e-4
CWP1	HPF1	7.52386452369e-5	0
CWP1	HSL1	0	-1.10239165578e-5
CWP1	HSP26	7.48932421993e-5	0
CWP1	HST1	4.04992870961e-6	0
CWP1	HXK2	-3.94695910734e-6	0
CWP1	HXT1	5.25562190122e-5	0
CWP1	HXT4	-4.29762412388e-4	0
CWP1	HXT9	4.39746037869e-5	0
CWP1	ICY1	0	-6.2091702961e-5
CWP1	IDP2	-1.63182722371e-4	-2.02530659714e-6
CWP1	ILV2	1.21212310648e-5	0
CWP1	IML2	4.54619744348e-5	0
CWP1	IMP3	3.21804696243e-6	0
CWP1	INA1	6.61146059888e-5	0
CWP1	INH1	-4.14764515319e-5	0
CWP1	INO1	8.5130266068e-5	0
CWP1	IRC11	1.05078091837e-4	0
CWP1	ISU2	1.12557968617e-5	0
CWP1	IZH1	3.50000388867e-6	0
CWP1	JEN1	-1.34996046235e-5	0
CWP1	KHA1	6.07686115478e-6	0
CWP1	KNH1	-3.30529367314e-4	-7.67102116282e-5
CWP1	LAC1	4.67565158118e-6	0
CWP1	LEE1	0	-2.71475587443e-5
CWP1	LEU2	1.94070415841e-5	0
CWP1	LHS1	0	-2.45892367363e-5
CWP1	LIA1	1.31504721963e-5	0
CWP1	LIP2	3.36373827227e-6	0
CWP1	LYS12	4.54812177506e-5	0
CWP1	MCH4	0	-3.40515290844e-5
CWP1	MEP1	1.21231751483e-4	0
CWP1	MEP2	1.15856657225e-4	0
CWP1	MET5	1.81166753859e-5	0
CWP1	MHO1	0	-1.43823294626e-4
CWP1	MIC60	-5.77728295704e-6	-1.30091353943e-5
CWP1	MLS1	5.41642502751e-5	0
CWP1	MMP1	4.74311609927e-5	0
CWP1	MOT1	3.28529110528e-6	0
CWP1	MRD1	1.01648353756e-6	0
CWP1	MRK1	-1.41666564332e-5	0
CWP1	MRX7	2.64462924624e-5	0
CWP1	MSH2	0	-2.03604927969e-5
CWP1	MTL1	4.38033885924e-5	0
CWP1	MUD2	5.60868216796e-5	0
CWP1	NCW2	-2.9077152565e-5	0
CWP1	NDE1	0	-3.13924722364e-4
CWP1	NHP2	6.41168691909e-7	0
CWP1	NOP1	1.57721478762e-6	0
CWP1	NQM1	5.19196064714e-4	0
CWP1	NRG2	5.38548249094e-5	-1.29722942588e-5
CWP1	NRK1	1.67781400164e-6	-1.36828281684e-6
CWP1	NRP1	7.28142153778e-6	0
CWP1	NTG1	1.8635074705e-5	0
CWP1	OAC1	6.84783583876e-5	0
CWP1	OYE2	2.93460104635e-5	0
CWP1	OYE3	-6.68298810405e-4	0
CWP1	PAI3	1.67824841986e-5	0
CWP1	PBI1	-9.02428332757e-5	0
CWP1	PBY1	1.73232811484e-5	0
CWP1	PCA1	2.32598935731e-5	0
CWP1	PCL1	0	-9.74188738908e-6
CWP1	PCL5	-4.03685366546e-5	0
CWP1	PDC6	1.24910259239e-4	0
CWP1	PDH1	9.97981607636e-5	0
CWP1	PDI1	2.17776552458e-5	0
CWP1	PDR15	1.3021993707e-5	0
CWP1	PDS1	0	-5.38925031214e-7
CWP1	PEX18	1.74499941671e-4	0
CWP1	PHM7	2.16648522059e-5	0
CWP1	PHO3	3.4226587239e-6	0
CWP1	PHO8	0	-1.25168939355e-4
CWP1	PHO84	2.34211607532e-5	0
CWP1	PHO89	5.31671673952e-6	0
CWP1	PHO90	9.04608638381e-6	0
CWP1	PIR3	3.80338422566e-5	0
CWP1	PLB1	0	-2.16018421732e-5
CWP1	PMA2	2.77753696703e-6	0
CWP1	POL30	-4.03813166643e-5	-8.47881550308e-7
CWP1	POX1	1.73122228562e-4	0
CWP1	PRE1	-1.99797060227e-6	0
CWP1	PRI2	-7.33252689256e-5	0
CWP1	PRM2	8.65152419051e-5	0
CWP1	PRM4	1.47312429326e-4	-1.27259232262e-4
CWP1	PRM5	8.73923099131e-6	0
CWP1	PRM7	6.87606139215e-5	0
CWP1	PRP43	3.06486504107e-7	0
CWP1	PTR2	-3.22089352334e-5	0
CWP1	PUF6	1.33321541405e-6	0
CWP1	PUG1	4.71321755742e-5	0
CWP1	PUT1	4.7932660258e-5	0
CWP1	PXA1	-7.30920016599e-6	-6.80547118275e-5
CWP1	PXR1	7.61922061184e-6	0
CWP1	QCR7	-2.96134961858e-6	0
CWP1	RAD51	0	-2.02528020061e-5
CWP1	RAS1	3.80390179434e-5	0
CWP1	RCH1	7.92098268506e-5	0
CWP1	RCL1	1.40569335868e-6	0
CWP1	RCR1	3.24323777169e-5	0
CWP1	REE1	9.18129270543e-6	0
CWP1	REI1	3.24721248063e-6	0
CWP1	RFU1	7.07685326551e-6	0
CWP1	RGS2	0	-9.90719697984e-7
CWP1	RKM5	1.54293470313e-5	0
CWP1	RLP24	1.39303998275e-6	0
CWP1	RLP7	1.14126358983e-6	0
CWP1	RMI1	0	-3.03151874417e-5
CWP1	RNR4	1.44799097601e-4	0
CWP1	RPC19	1.64505615884e-6	0
CWP1	RPC34	4.28237745032e-7	0
CWP1	RPF2	4.26814719498e-6	0
CWP1	RPM2	-9.0451414621e-5	0
CWP1	RRN11	4.86353176947e-6	0
CWP1	RRP8	8.57948834816e-6	0
CWP1	RTA1	3.19539956414e-4	0
CWP1	RTC2	1.0230242962e-5	0
CWP1	SAD1	1.06462169801e-5	0
CWP1	SAM4	7.04361395046e-6	0
CWP1	SCS7	9.69965430235e-7	0
CWP1	SCW10	-4.46446943574e-6	0
CWP1	SCW11	7.43384877066e-7	0
CWP1	SEN34	-1.22386287363e-4	-2.19197521655e-7
CWP1	SER3	3.14472638002e-5	0
CWP1	SHC1	-3.26952208492e-6	0
CWP1	SHH3	5.83060377777e-6	0
CWP1	SIT1	3.71716908469e-6	0
CWP1	SLT2	1.98129877424e-5	0
CWP1	SLX9	1.95615604801e-6	0
CWP1	SLZ1	1.90327794297e-4	0
CWP1	SMC6	-1.50569515489e-7	0
CWP1	SNO1	3.67840069189e-5	0
CWP1	SNQ2	-5.26811237535e-4	-1.54214460922e-5
CWP1	SNZ2	-3.41785025349e-5	0
CWP1	SNZ3	-6.27660927617e-5	0
CWP1	SOF1	6.85798477472e-7	0
CWP1	SOL3	-3.36404979601e-4	-5.44591440411e-4
CWP1	SPC29	0	-3.10226138298e-5
CWP1	SPL2	2.69363517164e-5	0
CWP1	SPO16	-3.61588881823e-7	-9.29783821328e-5
CWP1	SPS19	-2.44561223057e-4	0
CWP1	SSU1	4.20668086288e-4	0
CWP1	STP4	-3.07184739279e-5	0
CWP1	SUE1	2.33822331443e-5	0
CWP1	SUL1	-1.62641175746e-5	0
CWP1	SUL2	9.98497964042e-6	0
CWP1	SVF1	-2.71521662508e-5	-6.48272137922e-5
CWP1	TAL1	0	-2.96258071859e-5
CWP1	TAT1	2.67145788833e-4	0
CWP1	TDA7	3.1146201462e-6	0
CWP1	TMT1	-3.09888151479e-5	0
CWP1	TOK1	-1.3106728777e-5	0
CWP1	TOS4	-7.86985899729e-5	-6.74849368919e-5
CWP1	TPO1	7.58605964003e-5	0
CWP1	TPO3	2.34957201684e-5	0
CWP1	TPP1	8.57567271431e-5	0
CWP1	TRM8	3.95646480828e-5	0
CWP1	TRM82	2.82146646597e-6	0
CWP1	TRP5	2.98589508556e-6	0
CWP1	TSA2	-2.18279649462e-6	0
CWP1	UGA1	-7.11595607284e-5	0
CWP1	UIP4	7.03773953504e-6	0
CWP1	UPS2	-2.92276541387e-5	0
CWP1	UTP11	6.31231860992e-6	0
CWP1	UTP15	5.9051995174e-6	0
CWP1	UTP25	1.01574370653e-5	0
CWP1	UTP4	5.09722192752e-6	0
CWP1	UTP9	5.72684371444e-6	0
CWP1	VBA1	-1.73527718458e-5	-3.02638827799e-7
CWP1	WRS1	3.57266056999e-6	0
CWP1	YAR028W	3.60649849748e-6	0
CWP1	YAR029W	1.57874774674e-5	0
CWP1	YBR285W	8.31679075023e-4	0
CWP1	YCT1	0	-2.7331326677e-6
CWP1	YDL124W	1.90610469239e-6	0
CWP1	YDL180W	5.8425206292e-6	0
CWP1	YDL187C	7.69586078484e-6	0
CWP1	YDL218W	5.7723550755e-4	0
CWP1	YDR018C	3.76581185177e-6	0
CWP1	YDR061W	-4.26063961288e-5	-3.72381633573e-4
CWP1	YDR248C	-2.86368984144e-4	-3.73875208022e-4
CWP1	YEF1	1.40610684867e-4	0
CWP1	YER188W	1.73112784609e-4	0
CWP1	YGL052W	8.72237834313e-5	0
CWP1	YGR125W	8.0816948117e-5	0
CWP1	YGR250C	-3.30966325752e-4	-1.18863497114e-4
CWP1	YHB1	1.42403332738e-6	-1.07635567874e-5
CWP1	YHI9	-8.2804623642e-5	0
CWP1	YHR022C	3.25003718173e-5	0
CWP1	YHR097C	7.70309062399e-6	0
CWP1	YHR140W	6.82143271407e-6	0
CWP1	YIL166C	9.65467977986e-5	0
CWP1	YIR035C	-1.50024108091e-4	0
CWP1	YJL043W	4.3522959558e-5	0
CWP1	YJR012C	5.04558396683e-5	0
CWP1	YJR061W	-1.19130684052e-4	0
CWP1	YKL075C	0	-1.01464798688e-6
CWP1	YKL107W	5.03462873537e-6	0
CWP1	YKR075C	-2.58349877022e-4	0
CWP1	YKR104W	4.06351800701e-5	0
CWP1	YLL053C	7.35937557819e-5	0
CWP1	YLR031W	1.57970002537e-4	0
CWP1	YLR049C	-2.67906246247e-6	-5.78616566185e-6
CWP1	YLR294C	0	-1.36616684335e-6
CWP1	YLR297W	0	-1.45004994222e-4
CWP1	YMR279C	-2.66580248311e-4	0
CWP1	YMR31	-1.62253696555e-5	0
CWP1	YMR315W	-0.00143779258761	-5.32424244976e-6
CWP1	YMR321C	5.89872361252e-6	0
CWP1	YNL046W	5.16466195971e-6	0
CWP1	YNL057W	3.28519409464e-5	0
CWP1	YNR068C	-4.71627677189e-6	0
CWP1	YOL024W	1.88582658933e-5	0
CWP1	YOR114W	0	-1.98358675743e-5
CWP1	YOR338W	2.91209952945e-4	0
CWP1	YPC1	7.33991829351e-6	0
CWP1	YPF1	0	-5.08430202233e-5
CWP1	YPL136W	1.37783575656e-4	0
CWP1	YPR127W	1.30777161484e-4	0
CWP1	YSR3	2.43639398958e-4	0
CWP1	ZEO1	-8.1316315004000008e-06	0
CWP1	ZRT2	1.7519455653e-5	0
CYB2	GOR1	1.23666225329e-5	0
CYB2	YMR315W	9.97506539854e-4	0
CYB5	ADH5	2.5039433266e-4	0
CYB5	ARG1	1.65545383517e-6	0
CYB5	ARG4	1.40670180554e-4	0
CYB5	CTR1	3.35339546927e-5	0
CYB5	INO1	2.5111845558e-4	0
CYB5	REE1	1.04399345807e-4	0
CYB5	SHC1	8.99253383882e-5	0
CYC1	AAC3	3.54463634862e-4	0
CYC1	CTR1	9.44521608083e-4	0
CYC1	DUR1,2	2.35370524857e-4	0
CYC1	LAC1	7.41325486033e-4	0
CYC1	NDE1	0.00174454155645	0
CYC1	REE1	0.00455444811333	0
CYC1	SCW11	5.42628469297e-4	0
CYC1	SUR2	1.62648405479e-4	0
CYC1	TMT1	-8.48083753015e-4	0
CYC1	UGA4	0.00126027603325	0
CYC1	YLR152C	-3.09667740396e-4	0
CYC7	AAP1	2.08882282981e-5	0
CYC7	ADH5	2.82419674905e-4	0
CYC7	ALP1	2.00518663688e-4	0
CYC7	AMD2	1.66925210256e-4	0
CYC7	ARG1	7.29263278645e-4	0
CYC7	ARG4	9.05322969874e-4	0
CYC7	ARG5,6	5.14347316088e-6	0
CYC7	ARG7	4.04492912813e-6	0
CYC7	ASN1	0.00100943046451	0
CYC7	ASP3-2	7.73524980468e-4	0
CYC7	ASP3-3	6.54274858373e-4	0
CYC7	ASP3-4	3.11742198556e-4	0
CYC7	BAP2	2.7725132647e-4	0
CYC7	CPA2	7.96586139913e-4	0
CYC7	CTR1	2.43684489161e-4	0
CYC7	CYC1	7.23428404409e-6	0
CYC7	DAL2	7.31825153176e-4	0
CYC7	DAL3	6.17503443621e-4	0
CYC7	DAL7	6.26352215696e-4	0
CYC7	DIA1	3.36808469799e-4	0
CYC7	FLO1	1.09016833211e-4	0
CYC7	FRE2	8.62951877538e-5	0
CYC7	GAP1	3.08250687537e-4	0
CYC7	GDH2	3.34403928271e-6	0
CYC7	GGC1	2.56588686638e-4	0
CYC7	GIT1	1.21864493158e-5	0
CYC7	GTO1	3.28353719898e-4	0
CYC7	HXT1	2.14564917446e-5	0
CYC7	ICY1	4.75286585258e-5	0
CYC7	INA1	1.42150798573e-4	0
CYC7	LAP2	3.24078418358e-4	0
CYC7	MEP2	4.38866297754e-4	0
CYC7	PCL5	0.00110273932778	0
CYC7	PHM6	2.55210036133e-5	0
CYC7	PHO12	2.38727535507e-6	0
CYC7	PHO89	3.82631264326e-5	0
CYC7	PRM5	1.35224996383e-4	0
CYC7	PTR2	4.49992723313e-4	0
CYC7	RGS2	2.7659915376e-6	0
CYC7	RSB1	3.94000676072e-4	0
CYC7	SFG1	7.17352657354e-5	0
CYC7	SPS4	6.93729119382e-5	0
CYC7	SSU1	4.40956322455e-5	0
CYC7	TMT1	1.66799321291e-4	0
CYC7	YCT1	0.00100738009017	0
CYC7	YKL033W-A	5.88478698893e-5	0
CYC7	YLL053C	1.07580686228e-5	0
CYC7	YLR152C	4.29105653543e-4	0
CYC7	YPC1	2.1308269739e-4	0
CYC7	ZPS1	1.85537088544e-4	0
DAD3	DSD1	-1.03574370262e-4	0
DAD4	DAD4	-0.00333174760265	0
DAK2	DSD1	0	-5.46240285464e-6
DAK2	OYE3	-4.19029360988e-4	0
DAK2	PHO89	2.33768154542e-5	0
DAK2	SNQ2	0	-8.64482635877e-5
DAL1	ASN1	2.11569797558e-6	0
DAL1	CTR1	3.48538980511e-5	0
DAL1	GDH2	-0.00184187031766	0
DAL1	HXT4	1.75666848988e-6	0
DAL1	NDE1	3.84109308822e-5	0
DAL1	NRK1	-7.1743246037e-4	0
DAL1	REE1	6.8834604987e-5	0
DAL1	UGA4	-0.00336691056989	0
DAL2	BAP2	-5.80960461913e-6	0
DAL2	CTR1	4.80452424138e-5	0
DAL2	GND1	-1.48961413604e-6	0
DAL2	HO	-7.01417285787e-8	0
DAL2	HSP12	8.62945114751e-6	0
DAL2	HXT2	4.43356930749e-5	0
DAL2	HXT4	2.16947733529e-5	0
DAL2	HXT6	8.34941664835e-8	0
DAL2	HXT7	2.20795763723e-8	0
DAL2	INA1	-2.08778833551e-6	0
DAL2	LYS12	3.70454368926e-5	0
DAL2	LYS2	2.21656602158e-7	0
DAL2	MDH1	3.47095758842e-6	0
DAL2	NDE1	3.85618148324e-6	0
DAL2	OYE3	4.98333635422e-5	0
DAL2	PBI1	2.9505295405e-5	0
DAL2	REE1	9.7846468292e-6	0
DAL2	SNQ2	-1.74182926596e-5	0
DAL2	YLL053C	7.99770753315e-7	0
DAL3	AAC3	8.69946744636e-5	0
DAL3	ARG1	-0.00435407735057	0
DAL3	ASN1	0.00215412964528	0
DAL3	CTR1	-7.10529282696e-5	0
DAL3	DAL1	0.00295126633585	0
DAL3	DAL2	6.83275702874e-5	0
DAL3	DCG1	0.00150565089476	0
DAL3	DIA1	1.56423314768e-5	0
DAL3	DSD1	-3.46954420833e-4	0
DAL3	DUR3	-0.00189378826708	0
DAL3	GDH1	0.00131456468289	0
DAL3	MEP2	0.00376383699376	0
DAL3	ODC1	1.36541533985e-4	0
DAL3	PDC6	-5.69823317007e-4	0
DAL3	SUR2	4.25506342168e-6	0
DAL3	UGA1	-0.00941790995248	0
DAL4	AAC3	-6.93540059979e-7	0
DAL4	AAH1	9.92178207754e-6	0
DAL4	AAT2	-3.56878401326e-6	0
DAL4	ABF1	0	-1.35231847494e-6
DAL4	ACA1	6.08191711462e-6	0
DAL4	ACB1	0	-8.9680990536e-7
DAL4	ACC1	-1.99412048803e-7	0
DAL4	ACM1	-2.28653516316e-6	-6.69540904914e-6
DAL4	ACO2	-4.85760493894e-6	0
DAL4	ACS1	1.56304709211e-6	0
DAL4	ACS2	8.40376055482e-7	0
DAL4	ADD37	-1.09446888893e-6	0
DAL4	ADE1	-4.61852853999e-6	0
DAL4	ADE13	-7.30449252121e-6	-2.79608808814e-8
DAL4	ADE17	5.3978792467e-7	0
DAL4	ADE2	-2.2732151219e-6	0
DAL4	ADE6	-2.50681955325e-6	0
DAL4	ADE8	-5.17341502888e-6	0
DAL4	ADH1	-4.17836758872e-6	0
DAL4	ADH2	-5.59200223269e-5	0
DAL4	ADH5	-7.74660197156e-6	0
DAL4	ADH6	-1.14116750714e-7	0
DAL4	ADI1	2.07287938076e-6	0
DAL4	ADK1	-1.87996221326e-6	0
DAL4	ADP1	3.01511333273e-6	0
DAL4	ADR1	6.38947775917e-6	0
DAL4	ADY3	8.37640200982e-5	0
DAL4	AEP2	-5.20419878852e-7	-8.6474163183e-9
DAL4	AFB1	1.83570139574e-5	0
DAL4	AGA1	8.80030591571e-7	0
DAL4	AGC1	5.13059377101e-6	0
DAL4	AGE1	1.1807045504e-5	0
DAL4	AGP1	4.23655284748e-7	0
DAL4	AGP3	-1.81456234223e-6	-4.05435579351e-9
DAL4	AHA1	9.21385362529e-6	0
DAL4	AHC2	9.94848210218e-7	0
DAL4	AIM1	8.10772655051e-7	0
DAL4	AIM17	-3.27144793215e-7	0
DAL4	AIM19	3.57795903276e-6	0
DAL4	AIM2	-2.4188697763e-7	0
DAL4	AIM23	5.55564641112e-7	0
DAL4	AIM25	7.08465002418e-7	0
DAL4	AIM29	5.08737309912e-6	0
DAL4	AIM32	-1.6332360104e-6	0
DAL4	AIM33	8.79291870538e-7	0
DAL4	AIM34	2.63029855052e-6	0
DAL4	AIM44	1.04137615032e-5	0
DAL4	AIM6	-3.01200302428e-6	0
DAL4	ALD2	9.6188617565e-5	0
DAL4	ALD4	2.20834301864e-6	0
DAL4	ALD5	-2.25320510709e-6	0
DAL4	ALD6	1.80305015086e-6	0
DAL4	ALF1	2.96470884203e-6	0
DAL4	ALG14	-1.54224940777e-7	0
DAL4	ALG6	3.83146314517e-6	0
DAL4	ALG7	-5.24200885314e-6	0
DAL4	ALK1	8.52966633637e-6	0
DAL4	ALK2	0	-7.15586752872e-7
DAL4	ALP1	3.8236717911e-6	0
DAL4	ALT1	6.23730032427e-4	0
DAL4	ALT2	2.37604386125e-6	0
DAL4	AMA1	2.5313885283e-6	0
DAL4	AMD1	1.12712974162e-5	0
DAL4	AMD2	6.66049529398e-4	-5.56145881321e-5
DAL4	AMF1	-3.1589177578e-5	0
DAL4	AMN1	1.32028083297e-6	0
DAL4	ANB1	3.8081233027e-5	0
DAL4	ANP1	3.99668346169e-6	0
DAL4	ANS1	-4.75879494528e-7	0
DAL4	APC1	-1.00782444683e-5	-3.52918744987e-6
DAL4	APC11	6.70711359474e-7	0
DAL4	APE1	1.28247377423e-6	0
DAL4	APE3	-6.03760119532e-6	0
DAL4	APE4	2.49855558611e-5	0
DAL4	APJ1	1.97431947668e-5	0
DAL4	APS2	2.60729052303e-6	0
DAL4	APT2	1.14809093982e-6	0
DAL4	AQR1	7.9617190380199995e-07	0
DAL4	AQY1	-1.71501330517e-6	0
DAL4	AQY2	8.11379778485e-6	0
DAL4	ARA1	-2.95528305223e-7	0
DAL4	ARB1	0	-5.51241751678e-7
DAL4	ARC40	2.10866088811e-5	0
DAL4	ARE1	-6.46549583927e-7	0
DAL4	ARE2	-9.02190230007e-6	0
DAL4	ARG1	0.00176548705491	-1.16600665404e-4
DAL4	ARG2	-2.7463285838e-7	-2.02829085259e-6
DAL4	ARG3	-1.91234590876e-6	0
DAL4	ARG4	-6.07980755643e-6	0
DAL4	ARG5,6	-1.4139233153e-9	-2.62278493277e-8
DAL4	ARG7	-1.91013268588e-5	0
DAL4	ARG8	7.06695608633e-6	0
DAL4	ARI1	2.6827392927e-7	0
DAL4	ARK1	-9.27349863156e-8	0
DAL4	ARN1	-3.24085889413e-6	0
DAL4	ARN2	-7.58388204986e-7	-4.25919361051e-8
DAL4	ARO1	1.37312108318e-6	0
DAL4	ARO10	-8.3422346289e-6	0
DAL4	ARO4	-2.66317596973e-6	0
DAL4	ARO7	2.36127198771e-5	0
DAL4	ARO8	1.9827728812e-5	0
DAL4	ARO9	4.92887303582e-6	0
DAL4	ARR1	-4.39791295751e-6	0
DAL4	ARX1	0	-2.89376024778e-7
DAL4	ASG7	-3.44591292313e-6	0
DAL4	ASN1	-6.29301793181e-4	0
DAL4	ASN2	-1.06876008388e-5	-7.81419677448e-7
DAL4	ASP3-2	-0.00113094503815	-2.69536212048e-5
DAL4	ASP3-3	-7.9898708461e-4	-2.13744399868e-6
DAL4	ASP3-4	-0.00111087753103	-6.1066588452e-7
DAL4	AST1	-8.63130435725e-7	0
DAL4	ATG11	-4.23318743613e-6	0
DAL4	ATG14	7.07760439477e-6	0
DAL4	ATG18	9.93026974318e-7	0
DAL4	ATG19	6.12115216116e-6	0
DAL4	ATG23	3.5123341957e-7	0
DAL4	ATG26	9.56599998274e-6	0
DAL4	ATG31	5.42998436903e-6	0
DAL4	ATG32	2.12152943344e-6	-1.63734679505e-6
DAL4	ATG33	1.68149655769e-6	0
DAL4	ATG36	2.29910289475e-6	0
DAL4	ATG39	-6.50812414681e-6	-2.61095753634e-6
DAL4	ATG41	2.20426385757e-6	0
